Category,Metric,varianta_kotlin_2.1.21 Mean,variantb_k2_kotlin_2.1.21 Mean,varianta_kotlin_2.1.21 P50,variantb_k2_kotlin_2.1.21 P50,varianta_kotlin_2.1.21 P90,variantb_k2_kotlin_2.1.21 P90,Unit
:layer_4:module_4_203:compileDebugKotlin,Compiler code analysis,396.36,399.32,363,361,501,554,ms
:layer_4:module_4_203:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,56.18,61.24,48,49,65,95,ms
:layer_4:module_4_203:compileDebugKotlin,Run compilation in Gradle worker,1635.46,1742.2,1549,1651,2104,2171,ms
:layer_4:module_4_203:compileDebugKotlin,Total Gradle task time,1744.08,1874.76,1658,1767,2218,2301,ms
:layer_4:module_4_203:compileDebugKotlin,Calculate output size,1.29,1.4,1,1,2,3,ms
:layer_4:module_4_203:compileDebugKotlin,Update caches,3.12,4.24,3,3,5,7,ms
:layer_4:module_4_203:compileDebugKotlin,Start gradle worker,1.36,1.58,1,1,3,3,ms
:layer_4:module_4_203:compileDebugKotlin,Compiler initialization time,51.86,41.28,49,41,87,65,ms
:layer_4:module_4_203:compileDebugKotlin,Connect to Kotlin daemon,8.4,9.02,4,5,12,11,ms
:layer_4:module_4_203:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,53.96,59.2,45,47,62,94,ms
:layer_4:module_4_203:compileDebugKotlin,Compiler IR generation,132.62,150.54,119,134,159,211,ms
:layer_4:module_4_203:compileDebugKotlin,Compiler IR translation,1383.32,1465.54,1289,1345,1774,2284,ms
:layer_4:module_4_203:compileDebugKotlin,Clear jar cache,2.0,1.71,2,1,3,4,ms
:layer_4:module_4_203:compileDebugKotlin,Spent time before task action,37.24,62.9,35,55,60,95,ms
:layer_4:module_4_203:compileDebugKotlin,Sources compilation round,1500.44,1587.54,1421,1519,1976,2057,ms
:layer_4:module_4_203:compileDebugKotlin,Compiler code generation,357.46,410.22,325,368,470,563,ms
:layer_4:module_4_203:compileDebugKotlin,Task action before worker execution,21.46,17.0,11,13,22,27,ms
:layer_4:module_4_203:compileDebugKotlin,Load current classpath snapshot,7.84,8.4,7,7,13,13,ms
:layer_4:module_4_203:compileDebugKotlin,Incremental compilation in daemon,1610.9,1710.48,1521,1631,2085,2151,ms
:layer_4:module_4_203:compileDebugKotlin,Compiler IR lowering line number,482,482,482,482,482,482,
:layer_4:module_4_203:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_4:module_4_203:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_4:module_4_203:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_4:module_4_203:compileDebugKotlin,Size of classpath snapshot,19.0,19.0,19,19,19,19,MB
:layer_4:module_4_203:compileDebugKotlin,Size of shrunk classpath snapshot,33.2,33.2,33,33,33,33,KB
:layer_4:module_4_203:compileDebugKotlin,Number of lines analyzed,482,482,482,482,482,482,
:layer_4:module_4_203:compileDebugKotlin,Total size of the cache directory,584.8,584.8,585,585,585,585,KB
:layer_4:module_4_203:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_4:module_4_203:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_4:module_4_203:compileDebugKotlin,Number of lines for code generation,482,482,482,482,482,482,
:layer_4:module_4_203:compileDebugKotlin,Compiler IR translation line number,964,964,964,964,964,964,
:layer_4:module_4_203:compileDebugKotlin,Analysis lines per second,1307,1300,1329,1335,1618,1689,
:layer_4:module_4_203:compileDebugKotlin,Code generation lines per second,1435,1296,1485,1309,1752,1731,
:layer_4:module_4_203:compileDebugKotlin,Number of classpath entries,261,261,261,261,261,261,
:layer_4:module_4_203:compileDebugKotlin,Compiler IR generation line number,482,482,482,482,482,482,
:layer_4:module_4_203:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,260,260,260,260,260,260,
:layer_4:module_4_203:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:layer_4:module_4_203:compileDebugKotlin,Write history file,3.0,3.0,3,3,3,3,ms
:layer_4:module_4_203:compileDebugKotlin,Save shrunk current classpath snapshot,18.0,2.0,18,2,18,2,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler IR lowering,257.22,230.96,191,203,343,372,ms
:layer_4:module_4_204:compileDebugKotlin,Run compilation,1691.6,1745.32,1645,1668,2144,2166,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler code analysis,441.06,427.1,394,386,607,554,ms
:layer_4:module_4_204:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,75.2,72.84,49,56,127,99,ms
:layer_4:module_4_204:compileDebugKotlin,Run compilation in Gradle worker,1702.84,1767.38,1652,1677,2148,2178,ms
:layer_4:module_4_204:compileDebugKotlin,Total Gradle task time,1805.52,1895.22,1747,1810,2225,2305,ms
:layer_4:module_4_204:compileDebugKotlin,Calculate output size,1.29,1.35,1,1,3,4,ms
:layer_4:module_4_204:compileDebugKotlin,Update caches,3.12,4.32,3,3,6,8,ms
:layer_4:module_4_204:compileDebugKotlin,Start gradle worker,1.3,1.62,1,1,3,3,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler initialization time,60.48,57.4,51,45,98,96,ms
:layer_4:module_4_204:compileDebugKotlin,Connect to Kotlin daemon,7.88,19.12,4,6,15,31,ms
:layer_4:module_4_204:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,73.38,70.22,47,54,125,94,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler IR generation,139.14,182.08,124,146,192,261,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler IR translation,1297.12,1359.42,1260,1248,1562,1884,ms
:layer_4:module_4_204:compileDebugKotlin,Clear jar cache,1.52,1.48,1,1,3,2,ms
:layer_4:module_4_204:compileDebugKotlin,Spent time before task action,41.94,65.68,35,56,77,96,ms
:layer_4:module_4_204:compileDebugKotlin,Sources compilation round,1550.42,1581.82,1505,1486,1959,2045,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler code generation,396.82,413.56,343,359,542,750,ms
:layer_4:module_4_204:compileDebugKotlin,Task action before worker execution,13.64,15.22,12,13,23,25,ms
:layer_4:module_4_204:compileDebugKotlin,Load current classpath snapshot,11.3,9.56,7,7,15,16,ms
:layer_4:module_4_204:compileDebugKotlin,Incremental compilation in daemon,1679.84,1718.02,1633,1640,2133,2156,ms
:layer_4:module_4_204:compileDebugKotlin,Compiler IR lowering line number,556,556,556,556,556,556,
:layer_4:module_4_204:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_4:module_4_204:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_4:module_4_204:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_4:module_4_204:compileDebugKotlin,Size of classpath snapshot,20.2,20.2,20,20,20,20,MB
:layer_4:module_4_204:compileDebugKotlin,Size of shrunk classpath snapshot,45.4,45.4,45,45,45,45,KB
:layer_4:module_4_204:compileDebugKotlin,Number of lines analyzed,556,556,556,556,556,556,
:layer_4:module_4_204:compileDebugKotlin,Total size of the cache directory,593.9,593.9,594,594,594,594,KB
:layer_4:module_4_204:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_4:module_4_204:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_4:module_4_204:compileDebugKotlin,Number of lines for code generation,556,556,556,556,556,556,
:layer_4:module_4_204:compileDebugKotlin,Compiler IR translation line number,1112,1112,1112,1112,1112,1112,
:layer_4:module_4_204:compileDebugKotlin,Analysis lines per second,1377,1469,1411,1440,1654,1990,
:layer_4:module_4_204:compileDebugKotlin,Code generation lines per second,1564,1523,1623,1551,2032,2053,
:layer_4:module_4_204:compileDebugKotlin,Number of classpath entries,276,276,276,276,276,276,
:layer_4:module_4_204:compileDebugKotlin,Compiler IR generation line number,556,556,556,556,556,556,
:layer_4:module_4_204:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,275,275,275,275,275,275,
:layer_4:module_4_204:compileDebugKotlin,Write history file,1.0,,1,,1,,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler IR lowering,234.98,259.4,186,229,331,373,ms
:layer_4:module_4_205:compileDebugKotlin,Run compilation,1627.12,1734.6,1520,1654,2084,2210,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler code analysis,418.36,436.2,407,367,564,698,ms
:layer_4:module_4_205:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,56.56,66.3,46,53,95,96,ms
:layer_4:module_4_205:compileDebugKotlin,Run compilation in Gradle worker,1638.22,1753.3,1527,1669,2091,2221,ms
:layer_4:module_4_205:compileDebugKotlin,Total Gradle task time,1735.52,1884.08,1636,1791,2179,2336,ms
:layer_4:module_4_205:compileDebugKotlin,Calculate output size,1.75,1.33,1,1,4,2,ms
:layer_4:module_4_205:compileDebugKotlin,Update caches,3.26,4.42,2,4,6,9,ms
:layer_4:module_4_205:compileDebugKotlin,Start gradle worker,1.18,1.48,1,1,2,3,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler initialization time,51.9,42.28,48,39,74,67,ms
:layer_4:module_4_205:compileDebugKotlin,Connect to Kotlin daemon,7.68,10.74,5,5,12,17,ms
:layer_4:module_4_205:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,54.46,63.58,44,52,94,91,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler IR generation,124.58,149.7,111,132,164,207,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler IR translation,1278.04,1385.14,1238,1305,1620,1792,ms
:layer_4:module_4_205:compileDebugKotlin,Clear jar cache,2.16,1.7,2,2,3,3,ms
:layer_4:module_4_205:compileDebugKotlin,Spent time before task action,39.56,54.02,30,46,54,88,ms
:layer_4:module_4_205:compileDebugKotlin,Sources compilation round,1472.66,1585.02,1415,1540,1821,2070,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler code generation,360.08,409.66,314,389,453,565,ms
:layer_4:module_4_205:compileDebugKotlin,Task action before worker execution,11.82,23.44,11,11,15,31,ms
:layer_4:module_4_205:compileDebugKotlin,Load current classpath snapshot,8.02,10.04,7,9,13,15,ms
:layer_4:module_4_205:compileDebugKotlin,Incremental compilation in daemon,1614.84,1716.48,1512,1645,2077,2195,ms
:layer_4:module_4_205:compileDebugKotlin,Compiler IR lowering line number,486,486,486,486,486,486,
:layer_4:module_4_205:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_4:module_4_205:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_4:module_4_205:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_4:module_4_205:compileDebugKotlin,Size of classpath snapshot,18.6,18.6,19,19,19,19,MB
:layer_4:module_4_205:compileDebugKotlin,Size of shrunk classpath snapshot,31.8,31.8,32,32,32,32,KB
:layer_4:module_4_205:compileDebugKotlin,Number of lines analyzed,486,486,486,486,486,486,
:layer_4:module_4_205:compileDebugKotlin,Total size of the cache directory,582.0,582.0,582,582,582,582,KB
:layer_4:module_4_205:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_4:module_4_205:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_4:module_4_205:compileDebugKotlin,Number of lines for code generation,486,486,486,486,486,486,
:layer_4:module_4_205:compileDebugKotlin,Compiler IR translation line number,972,972,972,972,972,972,
:layer_4:module_4_205:compileDebugKotlin,Analysis lines per second,1255,1251,1194,1326,1694,1793,
:layer_4:module_4_205:compileDebugKotlin,Code generation lines per second,1478,1278,1550,1251,1839,1715,
:layer_4:module_4_205:compileDebugKotlin,Number of classpath entries,256,256,256,256,256,256,
:layer_4:module_4_205:compileDebugKotlin,Compiler IR generation line number,486,486,486,486,486,486,
:layer_4:module_4_205:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,255,255,255,255,255,255,
:layer_4:module_4_205:compileDebugKotlin,Store build info,4.0,3.0,4,3,5,3,ms
:layer_4:module_4_205:compileDebugKotlin,Save shrunk current classpath snapshot,1.5,3.0,2,3,2,3,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler IR lowering,230.08,297.38,200,283,340,449,ms
:layer_4:module_4_206:compileDebugKotlin,Run compilation,1628.26,1889.6,1559,1828,1985,2246,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler code analysis,368.34,448.82,349,411,510,657,ms
:layer_4:module_4_206:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,53.9,80.24,44,57,87,134,ms
:layer_4:module_4_206:compileDebugKotlin,Run compilation in Gradle worker,1650.28,1914.82,1566,1850,2058,2258,ms
:layer_4:module_4_206:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,3.0,2,3,2,3,ms
:layer_4:module_4_206:compileDebugKotlin,Total Gradle task time,1748.12,2059.44,1663,2017,2189,2482,ms
:layer_4:module_4_206:compileDebugKotlin,Calculate output size,1.58,1.74,1,1,4,4,ms
:layer_4:module_4_206:compileDebugKotlin,Update caches,3.4,4.12,3,3,7,7,ms
:layer_4:module_4_206:compileDebugKotlin,Start gradle worker,1.5,1.69,1,1,2,4,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler initialization time,42.18,48.32,41,43,70,83,ms
:layer_4:module_4_206:compileDebugKotlin,Connect to Kotlin daemon,18.6,22.16,3,8,28,40,ms
:layer_4:module_4_206:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,52.1,77.92,42,54,83,132,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler IR generation,177.08,162.76,121,145,253,249,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler IR translation,1366.5,1521.48,1261,1470,1900,1971,ms
:layer_4:module_4_206:compileDebugKotlin,Spent time before task action,32.56,65.64,29,62,50,109,ms
:layer_4:module_4_206:compileDebugKotlin,Sources compilation round,1505.06,1722.38,1422,1642,1865,2123,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler code generation,407.74,460.66,355,463,502,666,ms
:layer_4:module_4_206:compileDebugKotlin,Task action before worker execution,11.1,16.56,10,13,14,27,ms
:layer_4:module_4_206:compileDebugKotlin,Load current classpath snapshot,7.78,9.32,6,7,13,15,ms
:layer_4:module_4_206:compileDebugKotlin,Incremental compilation in daemon,1618.12,1870.52,1550,1807,1978,2235,ms
:layer_4:module_4_206:compileDebugKotlin,Compiler IR lowering line number,480,480,480,480,480,480,
:layer_4:module_4_206:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_4:module_4_206:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_4:module_4_206:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_4:module_4_206:compileDebugKotlin,Size of classpath snapshot,18.1,18.1,18,18,18,18,MB
:layer_4:module_4_206:compileDebugKotlin,Size of shrunk classpath snapshot,30.7,30.7,31,31,31,31,KB
:layer_4:module_4_206:compileDebugKotlin,Number of lines analyzed,480,480,480,480,480,480,
:layer_4:module_4_206:compileDebugKotlin,Total size of the cache directory,584.6,584.6,585,585,585,585,KB
:layer_4:module_4_206:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_4:module_4_206:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_4:module_4_206:compileDebugKotlin,Number of lines for code generation,480,480,480,480,480,480,
:layer_4:module_4_206:compileDebugKotlin,Compiler IR translation line number,960,960,960,960,960,960,
:layer_4:module_4_206:compileDebugKotlin,Analysis lines per second,1387,1184,1377,1168,1838,1630,
:layer_4:module_4_206:compileDebugKotlin,Code generation lines per second,1327,1138,1352,1038,1747,1616,
:layer_4:module_4_206:compileDebugKotlin,Number of classpath entries,250,250,250,250,250,250,
:layer_4:module_4_206:compileDebugKotlin,Compiler IR generation line number,480,480,480,480,480,480,
:layer_4:module_4_206:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,249,249,249,249,249,249,
:layer_4:module_4_206:compileDebugKotlin,Clear jar cache,1.82,1.48,1,1,4,2,ms
:layer_4:module_4_206:compileDebugKotlin,Store build info,3.67,4.0,3,4,6,4,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler IR lowering,205.16,251.84,192,217,322,350,ms
:layer_4:module_4_207:compileDebugKotlin,Run compilation,1595.02,1756.16,1494,1771,2077,2230,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler code analysis,391.4,447.4,336,421,487,602,ms
:layer_4:module_4_207:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,57.06,70.4,50,52,92,115,ms
:layer_4:module_4_207:compileDebugKotlin,Run compilation in Gradle worker,1607.7,1778.92,1500,1779,2092,2240,ms
:layer_4:module_4_207:compileDebugKotlin,Save shrunk current classpath snapshot,4.0,1.75,4,2,6,3,ms
:layer_4:module_4_207:compileDebugKotlin,Total Gradle task time,1703.28,1918.34,1596,1917,2205,2425,ms
:layer_4:module_4_207:compileDebugKotlin,Calculate output size,1.46,1.61,1,1,4,3,ms
:layer_4:module_4_207:compileDebugKotlin,Update caches,3.04,4.58,3,5,6,8,ms
:layer_4:module_4_207:compileDebugKotlin,Start gradle worker,1.23,1.92,1,1,2,4,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler initialization time,58.7,50.14,48,43,132,99,ms
:layer_4:module_4_207:compileDebugKotlin,Connect to Kotlin daemon,9.5,20.1,3,6,10,17,ms
:layer_4:module_4_207:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,54.92,67.92,48,48,88,112,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler IR generation,129.04,147.2,118,132,187,222,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler IR translation,1319.04,1398.24,1247,1392,1763,1785,ms
:layer_4:module_4_207:compileDebugKotlin,Spent time before task action,36.06,68.78,32,69,56,105,ms
:layer_4:module_4_207:compileDebugKotlin,Sources compilation round,1447.48,1600.82,1356,1598,1923,2040,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler code generation,334.68,399.56,318,389,451,639,ms
:layer_4:module_4_207:compileDebugKotlin,Task action before worker execution,12.04,18.48,11,18,19,27,ms
:layer_4:module_4_207:compileDebugKotlin,Load current classpath snapshot,8.18,9.54,7,7,14,16,ms
:layer_4:module_4_207:compileDebugKotlin,Incremental compilation in daemon,1578.28,1736.18,1474,1760,2058,2206,ms
:layer_4:module_4_207:compileDebugKotlin,Compiler IR lowering line number,459,459,459,459,459,459,
:layer_4:module_4_207:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_4:module_4_207:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_4:module_4_207:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_4:module_4_207:compileDebugKotlin,Size of classpath snapshot,19.1,19.1,19,19,19,19,MB
