Category,Metric,varianta_9.5.1 Mean,variantb_9.6.0-rc-1 Mean,varianta_9.5.1 P50,variantb_9.6.0-rc-1 P50,varianta_9.5.1 P90,variantb_9.6.0-rc-1 P90,Unit
:feature:news-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:news-contact:compileDebugKotlin,Code generation lines per second,2965,2957,2857,2819,4234,3983,
:feature:news-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:news-contact:compileDebugKotlin,Size of classpath snapshot,6.6,6.6,7,7,7,7,MB
:feature:news-contact:compileDebugKotlin,Number of classpath entries,133,133,133,133,133,133,
:feature:news-contact:compileDebugKotlin,Start gradle worker,3.33,1.51,1,1,5,3,ms
:feature:news-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,4.0,1,4,1,4,ms
:feature:news-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.4,2.67,2,3,6,4,ms
:feature:news-contact:compileDebugKotlin,Store build info,3.67,3.33,3,3,5,5,ms
:feature:note-contact:compileDebugKotlin,Sources compilation round,1314.42,1269.4,1331,1270,1675,1567,ms
:feature:note-contact:compileDebugKotlin,Incremental compilation in daemon,1455.38,1403.98,1506,1410,1835,1734,ms
:feature:note-contact:compileDebugKotlin,Task action before worker execution,14.54,14.02,13,13,22,23,ms
:feature:note-contact:compileDebugKotlin,Start gradle worker,1.98,2.29,1,1,4,6,ms
:feature:note-contact:compileDebugKotlin,Compiler initialization time,61.7,63.66,57,57,87,108,ms
:feature:note-contact:compileDebugKotlin,Calculate output size,2.33,2.69,1,2,6,5,ms
:feature:note-contact:compileDebugKotlin,Compiler IR lowering,120.8,120.98,122,119,162,173,ms
:feature:note-contact:compileDebugKotlin,Compiler translation to IR,313.74,314.38,305,303,403,388,ms
:feature:note-contact:compileDebugKotlin,Compiler backend,105.8,109.02,105,102,157,158,ms
:feature:note-contact:compileDebugKotlin,Compiler code analysis,511.12,470.44,494,465,709,622,ms
:feature:note-contact:compileDebugKotlin,Run compilation in Gradle worker,1518.0,1457.24,1568,1474,1914,1814,ms
:feature:note-contact:compileDebugKotlin,Load current classpath snapshot,7.22,5.86,8,6,11,9,ms
:feature:note-contact:compileDebugKotlin,Update caches,2.54,3.04,2,2,5,6,ms
:feature:note-contact:compileDebugKotlin,Total Gradle task time,1668.08,1589.76,1714,1582,2053,1926,ms
:feature:note-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,52.22,46.28,53,47,72,70,ms
:feature:note-contact:compileDebugKotlin,Compiler code generation,227.16,230.58,230,229,302,327,ms
:feature:note-contact:compileDebugKotlin,Remove duplicate classes,5.88,5.04,6,5,9,8,ms
:feature:note-contact:compileDebugKotlin,Run compilation,1496.14,1441.94,1544,1456,1882,1774,ms
:feature:note-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,42.34,37.72,44,38,64,60,ms
:feature:note-contact:compileDebugKotlin,Spent time before task action,41.54,38.32,37,38,69,60,ms
:feature:note-contact:compileDebugKotlin,Analysis lines per second,863,937,845,897,1159,1220,
:feature:note-contact:compileDebugKotlin,Total size of the cache directory,545.3,545.3,545,545,545,545,KB
:feature:note-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,121,121,121,121,121,121,
:feature:note-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:note-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:note-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:note-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:note-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:note-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:note-contact:compileDebugKotlin,Code generation lines per second,1981,1940,1815,1826,2966,2601,
:feature:note-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:note-contact:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:feature:note-contact:compileDebugKotlin,Number of classpath entries,122,122,122,122,122,122,
:feature:note-contact:compileDebugKotlin,Store build info,2.0,3.0,2,3,2,4,ms
:feature:note-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.73,2.25,3,2,6,4,ms
:feature:note-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,2.0,2,2,2,3,ms
:feature:notification-contact:compileDebugKotlin,Sources compilation round,1390.72,1279.34,1369,1275,1724,1672,ms
:feature:notification-contact:compileDebugKotlin,Incremental compilation in daemon,1520.9,1415.32,1499,1408,1858,1791,ms
:feature:notification-contact:compileDebugKotlin,Task action before worker execution,17.76,21.86,18,17,27,30,ms
:feature:notification-contact:compileDebugKotlin,Start gradle worker,2.18,2.22,2,2,4,5,ms
:feature:notification-contact:compileDebugKotlin,Compiler initialization time,64.72,53.98,62,53,97,78,ms
:feature:notification-contact:compileDebugKotlin,Calculate output size,2.24,2.11,1,1,4,4,ms
:feature:notification-contact:compileDebugKotlin,Compiler IR lowering,137.56,114.3,133,113,192,166,ms
:feature:notification-contact:compileDebugKotlin,Compiler translation to IR,335.28,329.18,339,313,422,453,ms
:feature:notification-contact:compileDebugKotlin,Compiler backend,119.58,106.36,115,104,158,152,ms
:feature:notification-contact:compileDebugKotlin,Compiler code analysis,516.76,472.64,499,477,654,634,ms
:feature:notification-contact:compileDebugKotlin,Run compilation in Gradle worker,1578.52,1463.42,1559,1446,1928,1841,ms
:feature:notification-contact:compileDebugKotlin,Load current classpath snapshot,6.68,5.64,6,6,10,10,ms
:feature:notification-contact:compileDebugKotlin,Update caches,2.64,2.52,2,2,5,5,ms
:feature:notification-contact:compileDebugKotlin,Total Gradle task time,1742.46,1608.84,1707,1613,2121,2090,ms
:feature:notification-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.7,50.18,45,45,69,72,ms
:feature:notification-contact:compileDebugKotlin,Store build info,2.25,2.0,3,2,3,2,ms
:feature:notification-contact:compileDebugKotlin,Compiler code generation,257.56,221.16,250,225,347,305,ms
:feature:notification-contact:compileDebugKotlin,Remove duplicate classes,5.32,4.84,6,5,8,9,ms
:feature:notification-contact:compileDebugKotlin,Run compilation,1564.58,1450.58,1556,1433,1895,1835,ms
:feature:notification-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.78,42.48,37,37,58,63,ms
:feature:notification-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.6,2.75,3,3,3,4,ms
:feature:notification-contact:compileDebugKotlin,Spent time before task action,48.1,38.82,47,40,72,57,ms
:feature:notification-contact:compileDebugKotlin,Analysis lines per second,836,947,837,875,1100,1405,
:feature:notification-contact:compileDebugKotlin,Total size of the cache directory,564.3,564.3,564,564,564,564,KB
:feature:notification-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,113,113,113,113,113,113,
:feature:notification-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:notification-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:notification-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:notification-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:notification-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:notification-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:notification-contact:compileDebugKotlin,Code generation lines per second,1746,2066,1666,1856,2399,3071,
:feature:notification-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:notification-contact:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:feature:notification-contact:compileDebugKotlin,Number of classpath entries,114,114,114,114,114,114,
:feature:photo-contact:compileDebugKotlin,Sources compilation round,1224.14,1194.58,1195,1174,1653,1618,ms
:feature:photo-contact:compileDebugKotlin,Incremental compilation in daemon,1354.88,1326.54,1323,1314,1755,1767,ms
:feature:photo-contact:compileDebugKotlin,Task action before worker execution,17.98,17.52,15,14,24,23,ms
:feature:photo-contact:compileDebugKotlin,Compiler initialization time,50.7,55.18,50,53,73,92,ms
:feature:photo-contact:compileDebugKotlin,Calculate output size,2.77,2.61,2,2,6,4,ms
:feature:photo-contact:compileDebugKotlin,Compiler IR lowering,119.5,106.74,119,110,184,152,ms
:feature:photo-contact:compileDebugKotlin,Compiler translation to IR,325.8,306.84,309,293,499,422,ms
:feature:photo-contact:compileDebugKotlin,Compiler backend,91.94,86.78,93,89,137,123,ms
:feature:photo-contact:compileDebugKotlin,Compiler code analysis,446.42,448.08,424,455,626,620,ms
:feature:photo-contact:compileDebugKotlin,Run compilation in Gradle worker,1404.48,1371.0,1383,1362,1809,1804,ms
:feature:photo-contact:compileDebugKotlin,Load current classpath snapshot,6.52,6.4,6,6,12,11,ms
:feature:photo-contact:compileDebugKotlin,Update caches,3.0,2.44,2,2,6,5,ms
:feature:photo-contact:compileDebugKotlin,Total Gradle task time,1560.04,1522.7,1522,1521,2003,1929,ms
:feature:photo-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,46.8,43.34,48,46,70,68,ms
:feature:photo-contact:compileDebugKotlin,Compiler code generation,211.98,193.92,212,190,313,255,ms
:feature:photo-contact:compileDebugKotlin,Remove duplicate classes,5.58,5.2,6,5,10,8,ms
:feature:photo-contact:compileDebugKotlin,Run compilation,1391.48,1360.34,1364,1351,1800,1797,ms
:feature:photo-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.04,34.08,39,38,55,53,ms
:feature:photo-contact:compileDebugKotlin,Spent time before task action,40.94,45.64,42,38,56,59,ms
:feature:photo-contact:compileDebugKotlin,Analysis lines per second,992,989,984,918,1365,1325,
:feature:photo-contact:compileDebugKotlin,Total size of the cache directory,545.7,545.7,546,546,546,546,KB
:feature:photo-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,114,114,114,114,114,114,
:feature:photo-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:photo-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:photo-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:photo-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:photo-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:photo-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:photo-contact:compileDebugKotlin,Code generation lines per second,2168,2370,1969,2204,3095,3642,
:feature:photo-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:photo-contact:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:feature:photo-contact:compileDebugKotlin,Number of classpath entries,115,115,115,115,115,115,
:feature:photo-contact:compileDebugKotlin,Store build info,5.0,2.0,5,2,5,3,ms
:feature:photo-contact:compileDebugKotlin,Start gradle worker,5.43,2.02,1,1,5,5,ms
:feature:photo-contact:compileDebugKotlin,Save shrunk current classpath snapshot,3.4,3.13,2,3,9,8,ms
:feature:photo-contact:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:feature:playlist-contact:compileDebugKotlin,Sources compilation round,1583.36,1372.4,1548,1400,1971,1624,ms
:feature:playlist-contact:compileDebugKotlin,Incremental compilation in daemon,1739.18,1509.88,1686,1553,2160,1826,ms
:feature:playlist-contact:compileDebugKotlin,Task action before worker execution,21.04,16.56,19,15,30,27,ms
:feature:playlist-contact:compileDebugKotlin,Compiler initialization time,67.92,62.62,65,60,108,102,ms
:feature:playlist-contact:compileDebugKotlin,Calculate output size,2.42,2.86,1,1,5,7,ms
:feature:playlist-contact:compileDebugKotlin,Compiler IR lowering,140.12,128.94,142,122,203,204,ms
:feature:playlist-contact:compileDebugKotlin,Compiler translation to IR,371.08,326.78,360,318,508,453,ms
:feature:playlist-contact:compileDebugKotlin,Compiler backend,135.48,115.74,131,110,197,166,ms
:feature:playlist-contact:compileDebugKotlin,Compiler code analysis,632.02,539.04,615,553,798,686,ms
:feature:playlist-contact:compileDebugKotlin,Run compilation in Gradle worker,1796.56,1561.5,1727,1592,2199,1870,ms
:feature:playlist-contact:compileDebugKotlin,Load current classpath snapshot,7.06,6.74,6,6,11,11,ms
:feature:playlist-contact:compileDebugKotlin,Update caches,3.94,2.66,4,2,7,6,ms
:feature:playlist-contact:compileDebugKotlin,Total Gradle task time,1981.04,1713.2,1920,1722,2338,2029,ms
:feature:playlist-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,48.7,44.12,48,44,74,67,ms
:feature:playlist-contact:compileDebugKotlin,Compiler code generation,276.16,245.18,274,236,388,369,ms
:feature:playlist-contact:compileDebugKotlin,Remove duplicate classes,6.14,5.28,6,5,11,9,ms
:feature:playlist-contact:compileDebugKotlin,Run compilation,1787.08,1552.34,1725,1588,2190,1867,ms
:feature:playlist-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,38.86,34.92,40,34,56,55,ms
:feature:playlist-contact:compileDebugKotlin,Spent time before task action,53.24,47.3,51,45,74,79,ms
:feature:playlist-contact:compileDebugKotlin,Analysis lines per second,684,808,679,755,863,1125,
:feature:playlist-contact:compileDebugKotlin,Total size of the cache directory,562.8,562.8,563,563,563,563,KB
:feature:playlist-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,137,137,137,137,137,137,
:feature:playlist-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:feature:playlist-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:feature:playlist-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:feature:playlist-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:feature:playlist-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:feature:playlist-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:feature:playlist-contact:compileDebugKotlin,Code generation lines per second,1618,1866,1523,1769,2260,2670,
:feature:playlist-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:feature:playlist-contact:compileDebugKotlin,Size of classpath snapshot,6.8,6.8,7,7,7,7,MB
:feature:playlist-contact:compileDebugKotlin,Number of classpath entries,138,138,138,138,138,138,
:feature:playlist-contact:compileDebugKotlin,Start gradle worker,2.47,2.32,2,2,5,5,ms
:feature:playlist-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.58,2.38,3,2,5,6,ms
:feature:playlist-contact:compileDebugKotlin,Store build info,2.33,3.0,2,3,4,3,ms
:feature:playlist-contact:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:feature:podcast-contact:compileDebugKotlin,Sources compilation round,1107.6,1109.12,1066,1093,1316,1348,ms
:feature:podcast-contact:compileDebugKotlin,Incremental compilation in daemon,1231.6,1233.88,1198,1227,1561,1479,ms
:feature:podcast-contact:compileDebugKotlin,Task action before worker execution,16.36,17.56,16,16,24,24,ms
:feature:podcast-contact:compileDebugKotlin,Start gradle worker,1.95,1.98,2,1,3,4,ms
:feature:podcast-contact:compileDebugKotlin,Compiler initialization time,50.02,49.3,48,47,75,66,ms
:feature:podcast-contact:compileDebugKotlin,Calculate output size,1.57,2.24,1,1,4,4,ms
:feature:podcast-contact:compileDebugKotlin,Compiler IR lowering,96.56,96.46,96,96,141,141,ms
:feature:podcast-contact:compileDebugKotlin,Compiler translation to IR,295.52,267.14,279,258,374,348,ms
:feature:podcast-contact:compileDebugKotlin,Compiler backend,81.26,85.6,78,89,128,122,ms
:feature:podcast-contact:compileDebugKotlin,Compiler code analysis,422.16,428.24,414,409,499,578,ms
:feature:podcast-contact:compileDebugKotlin,Run compilation in Gradle worker,1272.7,1271.04,1235,1263,1590,1521,ms
:feature:podcast-contact:compileDebugKotlin,Load current classpath snapshot,6.92,6.34,6,6,11,10,ms
:feature:podcast-contact:compileDebugKotlin,Update caches,3.32,3.48,2,3,7,7,ms
